Id_Estudiante,Programa,Satisfaccion_general,Infraestructura,Calidad_docente,Apoyo_institucional
ID_EST_05374,Ingeniería de Producción,4,4,5,3
ID_EST_05375,Ingeniería de Producción,2,3,1,3
ID_EST_05376,Ingeniería de Producción,1,5,3,3
ID_EST_05377,Ingeniería de Producción,3,2,2,1
ID_EST_05378,Ingeniería de Producción,2,2,5,4
ID_EST_05379,Ingeniería de Producción,2,2,3,5
ID_EST_05380,Ingeniería de Producción,5,4,5,5
ID_EST_05381,Ingeniería de Producción,4,1,1,3
ID_EST_05382,Ingeniería de Producción,2,4,1,5
ID_EST_05383,Ingeniería de Producción,5,1,3,1
ID_EST_05384,Ingeniería de Producción,3,3,1,5
ID_EST_05385,Ingeniería de Producción,5,2,3,2
ID_EST_05386,Ingeniería de Producción,3,1,1,1
ID_EST_05387,Ingeniería de Producción,2,1,1,4
ID_EST_05388,Ingeniería de Producción,4,4,5,5
ID_EST_05389,Ingeniería de Producción,1,4,5,5
ID_EST_05390,Ingeniería de Producción,4,2,2,1
ID_EST_05391,Ingeniería de Producción,3,3,2,3
ID_EST_05392,Ingeniería de Producción,5,2,2,3
ID_EST_05393,Ingeniería de Producción,4,3,5,1
ID_EST_05394,Ingeniería de Producción,3,2,3,2
ID_EST_05395,Ingeniería de Producción,5,5,1,5
ID_EST_05396,Ingeniería de Producción,4,3,5,2
ID_EST_05397,Ingeniería de Producción,2,3,4,1
ID_EST_05398,Ingeniería de Producción,5,2,5,2
ID_EST_05399,Ingeniería de Producción,4,1,2,2
ID_EST_05400,Ingeniería de Producción,1,3,2,3
ID_EST_05401,Ingeniería de Producción,4,3,5,3
ID_EST_05402,Ingeniería de Producción,5,3,5,3
ID_EST_05403,Ingeniería de Producción,1,1,2,2
ID_EST_05404,Ingeniería de Producción,1,4,1,5
ID_EST_05405,Ingeniería de Producción,1,4,1,4
ID_EST_05406,Ingeniería de Producción,4,1,2,3
ID_EST_05407,Ingeniería de Producción,1,5,4,3
ID_EST_05408,Ingeniería de Producción,3,3,3,1
ID_EST_05409,Ingeniería de Producción,5,3,4,4
ID_EST_05410,Ingeniería de Producción,1,3,4,3
ID_EST_05411,Ingeniería de Producción,1,2,3,1
ID_EST_05412,Ingeniería de Producción,1,2,5,1
ID_EST_05413,Ingeniería de Producción,5,3,1,4
ID_EST_05414,Ingeniería de Producción,3,5,4,5
ID_EST_05415,Ingeniería de Producción,2,4,5,1
ID_EST_05416,Ingeniería de Producción,5,5,3,1
ID_EST_05417,Ingeniería de Producción,3,1,5,2
ID_EST_05418,Ingeniería de Producción,1,4,3,4
ID_EST_05419,Ingeniería de Producción,3,5,4,1
ID_EST_05420,Ingeniería de Producción,2,5,1,1
ID_EST_05421,Ingeniería de Producción,5,1,5,1
ID_EST_05422,Ingeniería de Producción,3,1,2,2
ID_EST_05423,Ingeniería de Producción,5,2,5,5
ID_EST_05424,Ingeniería de Producción,2,2,1,5
ID_EST_05425,Ingeniería de Producción,2,4,4,4
ID_EST_05426,Ingeniería de Producción,2,1,2,5
ID_EST_05427,Ingeniería de Producción,4,4,4,5
ID_EST_05428,Ingeniería de Producción,5,5,1,5
ID_EST_05429,Ingeniería de Producción,3,1,4,5
ID_EST_05430,Ingeniería de Producción,3,2,3,2
ID_EST_05431,Ingeniería de Producción,3,4,4,1
ID_EST_05432,Ingeniería de Producción,5,3,1,4
ID_EST_05433,Ingeniería de Producción,2,1,4,1
ID_EST_05434,Ingeniería de Producción,2,3,4,4
ID_EST_05435,Ingeniería de Producción,3,3,2,5
ID_EST_05436,Ingeniería de Producción,3,1,5,2
ID_EST_05437,Ingeniería de Producción,4,3,4,1
ID_EST_05438,Ingeniería de Producción,5,4,3,1
ID_EST_05439,Ingeniería de Producción,4,5,1,4
ID_EST_05440,Ingeniería de Producción,2,3,4,3
ID_EST_05441,Ingeniería de Producción,1,4,1,4
ID_EST_05442,Ingeniería de Producción,5,2,1,3
ID_EST_05443,Ingeniería de Producción,1,3,3,5
ID_EST_05444,Ingeniería de Producción,4,1,5,5
ID_EST_05445,Ingeniería de Producción,5,2,5,4
ID_EST_05446,Ingeniería de Producción,2,4,2,3
ID_EST_05447,Ingeniería de Producción,4,1,4,4
ID_EST_05448,Ingeniería de Producción,1,2,5,2
ID_EST_05449,Ingeniería de Producción,3,1,2,5
ID_EST_05450,Ingeniería de Producción,5,5,4,4
ID_EST_05451,Ingeniería de Producción,3,3,4,4
ID_EST_05452,Ingeniería de Producción,5,1,4,4
ID_EST_05453,Ingeniería de Producción,2,5,4,5
ID_EST_05454,Ingeniería de Producción,3,5,2,5
ID_EST_05455,Ingeniería de Producción,4,4,2,3
ID_EST_05456,Ingeniería de Producción,2,3,3,4
ID_EST_05457,Ingeniería de Producción,3,4,4,5
ID_EST_05458,Ingeniería de Producción,4,2,3,2
ID_EST_05459,Ingeniería de Producción,4,2,3,5
ID_EST_05460,Ingeniería de Producción,2,2,1,4
ID_EST_05461,Ingeniería de Producción,4,1,3,1
ID_EST_05462,Ingeniería de Producción,4,2,5,5
ID_EST_05463,Ingeniería de Producción,3,3,4,1
ID_EST_05464,Ingeniería de Producción,1,4,1,1
ID_EST_05465,Ingeniería de Producción,3,4,5,1
ID_EST_05466,Ingeniería de Producción,5,2,4,5
ID_EST_05467,Ingeniería de Producción,3,4,3,2
ID_EST_05468,Ingeniería de Producción,3,2,1,1
ID_EST_05469,Ingeniería de Producción,1,3,3,1
ID_EST_05470,Ingeniería de Producción,4,4,3,1
ID_EST_05471,Ingeniería de Producción,2,1,2,2
ID_EST_05472,Ingeniería de Producción,3,3,4,1
ID_EST_05473,Ingeniería de Producción,3,4,5,1
ID_EST_05474,Ingeniería de Producción,1,3,5,4
ID_EST_05475,Ingeniería de Producción,3,3,4,5
ID_EST_05476,Ingeniería de Producción,3,2,2,5
ID_EST_05477,Ingeniería de Producción,4,1,5,5
ID_EST_05478,Ingeniería de Producción,4,4,1,1
ID_EST_05479,Ingeniería de Producción,2,4,5,3
ID_EST_05480,Ingeniería de Producción,4,4,2,2
ID_EST_05481,Ingeniería de Producción,3,1,2,4
ID_EST_05482,Ingeniería de Producción,3,1,3,5
ID_EST_05483,Ingeniería de Producción,2,1,1,1
ID_EST_05484,Ingeniería de Producción,4,2,1,2
ID_EST_05485,Ingeniería de Producción,3,5,1,1
ID_EST_05486,Ingeniería de Producción,2,4,4,3
ID_EST_05487,Ingeniería de Producción,3,3,2,2
ID_EST_05488,Ingeniería de Producción,1,3,2,3
ID_EST_05489,Ingeniería de Producción,1,1,4,1
ID_EST_05490,Ingeniería de Producción,4,3,2,3
ID_EST_05491,Ingeniería de Producción,4,4,5,4
ID_EST_05492,Ingeniería de Producción,4,4,1,3
ID_EST_05493,Ingeniería de Producción,1,1,1,3
ID_EST_05494,Ingeniería de Producción,1,5,3,4
ID_EST_05495,Ingeniería de Producción,4,1,1,3
ID_EST_05496,Ingeniería de Producción,3,1,2,5
ID_EST_05497,Ingeniería de Producción,5,5,2,3
ID_EST_05498,Ingeniería de Producción,3,1,1,1
ID_EST_05499,Ingeniería de Producción,4,1,2,2
ID_EST_05500,Ingeniería de Producción,5,1,1,3
ID_EST_05501,Ingeniería de Producción,1,3,4,4
ID_EST_05502,Ingeniería de Producción,3,1,3,1
ID_EST_05503,Ingeniería de Producción,4,5,1,3
ID_EST_05504,Ingeniería de Producción,5,2,1,4
ID_EST_05505,Ingeniería de Producción,3,4,1,4
ID_EST_05506,Ingeniería de Producción,3,2,1,2
ID_EST_05507,Ingeniería de Producción,5,3,3,2
ID_EST_05508,Ingeniería de Producción,5,5,2,1
ID_EST_05509,Ingeniería de Producción,3,1,3,2
ID_EST_05510,Ingeniería de Producción,1,4,2,4
ID_EST_05511,Ingeniería de Producción,1,2,1,4
ID_EST_05512,Ingeniería de Producción,5,3,5,3
ID_EST_05513,Ingeniería de Producción,4,4,2,3
ID_EST_05514,Ingeniería de Producción,5,1,5,1
ID_EST_05515,Ingeniería de Producción,2,2,5,4
ID_EST_05516,Ingeniería de Producción,5,1,4,1
ID_EST_05517,Ingeniería de Producción,1,1,3,5
ID_EST_05518,Ingeniería de Producción,2,2,5,5
ID_EST_05519,Ingeniería de Producción,4,2,2,2
ID_EST_05520,Ingeniería de Producción,4,5,5,4
ID_EST_05521,Ingeniería de Producción,2,4,2,1
ID_EST_05522,Ingeniería de Producción,4,2,3,4
ID_EST_05523,Ingeniería de Producción,3,4,5,5
ID_EST_05524,Ingeniería de Producción,2,3,1,3
ID_EST_05525,Ingeniería de Producción,3,4,5,5
ID_EST_05526,Ingeniería de Producción,1,2,2,4
ID_EST_05527,Ingeniería de Producción,5,2,1,2
ID_EST_05528,Ingeniería de Producción,4,2,3,1
ID_EST_05529,Ingeniería de Producción,5,4,3,4
ID_EST_05530,Ingeniería de Producción,4,3,4,3
ID_EST_05531,Ingeniería de Producción,3,5,5,2
ID_EST_05532,Ingeniería de Producción,2,4,4,1
ID_EST_05533,Ingeniería de Producción,2,2,4,4
ID_EST_05534,Ingeniería de Producción,3,4,3,5
ID_EST_05535,Ingeniería de Producción,4,1,5,2
ID_EST_05536,Ingeniería de Producción,4,5,5,5
ID_EST_05537,Ingeniería de Producción,1,2,4,5
ID_EST_05538,Ingeniería de Producción,4,2,2,5
ID_EST_05539,Ingeniería de Producción,3,2,1,3
ID_EST_05540,Ingeniería de Producción,4,2,1,4
ID_EST_05541,Ingeniería de Producción,2,1,2,2
ID_EST_05542,Ingeniería de Producción,5,2,1,5
ID_EST_05543,Ingeniería de Producción,2,1,5,4
ID_EST_05544,Ingeniería de Producción,2,3,5,2
ID_EST_05545,Ingeniería de Producción,4,5,2,3
ID_EST_05546,Ingeniería de Producción,1,3,1,2
ID_EST_05547,Ingeniería de Producción,5,4,1,4
ID_EST_05548,Ingeniería de Producción,4,4,3,1
ID_EST_05549,Ingeniería de Producción,4,5,4,3
ID_EST_05550,Ingeniería de Producción,5,4,3,4
ID_EST_05551,Ingeniería de Producción,1,2,1,2
ID_EST_05552,Ingeniería de Producción,5,3,3,5
ID_EST_05553,Ingeniería de Producción,2,3,5,4
ID_EST_05554,Ingeniería de Producción,4,3,1,3
ID_EST_05555,Ingeniería de Producción,2,1,4,2
ID_EST_05556,Ingeniería de Producción,4,1,2,2
ID_EST_05557,Ingeniería de Producción,3,2,4,4
ID_EST_05558,Ingeniería de Producción,1,3,4,1
ID_EST_05559,Ingeniería de Producción,1,4,4,2
ID_EST_05560,Ingeniería de Producción,3,5,2,3
ID_EST_05561,Ingeniería de Producción,3,5,3,4
ID_EST_05562,Ingeniería de Producción,3,5,3,3
ID_EST_05563,Ingeniería de Producción,1,3,4,2
ID_EST_05564,Ingeniería de Producción,3,1,2,2
ID_EST_05565,Ingeniería de Producción,1,2,2,3
ID_EST_05566,Ingeniería de Producción,1,2,1,3
ID_EST_05567,Ingeniería de Producción,5,5,1,4
ID_EST_05568,Ingeniería de Producción,2,4,2,5
ID_EST_05569,Ingeniería de Producción,1,2,5,1
ID_EST_05570,Ingeniería de Producción,4,4,4,5
ID_EST_05571,Ingeniería de Producción,1,1,5,4
ID_EST_05572,Ingeniería de Producción,2,5,3,2
ID_EST_05573,Ingeniería de Producción,4,2,2,5
ID_EST_05574,Ingeniería de Producción,1,5,3,3
ID_EST_05575,Ingeniería de Producción,1,5,4,1
ID_EST_05576,Ingeniería de Producción,3,5,1,4
ID_EST_05577,Ingeniería de Producción,1,2,1,4
ID_EST_05578,Ingeniería de Producción,3,4,1,1
ID_EST_05579,Ingeniería de Producción,4,5,1,2
ID_EST_05580,Ingeniería de Producción,3,2,4,2
ID_EST_05581,Ingeniería de Producción,1,3,4,3
ID_EST_05582,Ingeniería de Producción,4,5,5,4
ID_EST_05583,Ingeniería de Producción,2,3,3,3
ID_EST_05584,Ingeniería de Producción,3,3,5,2
ID_EST_05585,Ingeniería de Producción,5,4,4,5
ID_EST_05586,Ingeniería de Producción,3,1,3,3
ID_EST_05587,Ingeniería de Producción,1,2,2,5
ID_EST_05588,Ingeniería de Producción,1,5,2,3
ID_EST_05589,Ingeniería de Producción,1,3,3,3
ID_EST_05590,Ingeniería de Producción,5,1,4,5
ID_EST_05591,Ingeniería de Producción,2,1,1,2
ID_EST_05592,Ingeniería de Producción,2,4,5,5
ID_EST_05593,Ingeniería de Producción,2,3,3,2
ID_EST_05594,Ingeniería de Producción,1,3,3,2
ID_EST_05595,Ingeniería de Producción,4,2,4,5
ID_EST_05596,Ingeniería de Producción,5,5,3,2
ID_EST_05597,Ingeniería de Producción,5,1,5,2
ID_EST_05598,Ingeniería de Producción,5,1,2,4
ID_EST_05599,Ingeniería de Producción,4,1,2,5
ID_EST_05600,Ingeniería de Producción,3,3,2,4
ID_EST_05601,Ingeniería de Producción,5,5,4,2
ID_EST_05602,Ingeniería de Producción,1,5,1,4
ID_EST_05603,Ingeniería de Producción,4,4,1,2
ID_EST_05604,Ingeniería de Producción,2,3,4,5
ID_EST_05605,Ingeniería de Producción,3,2,4,3
ID_EST_05606,Ingeniería de Producción,3,5,5,4
ID_EST_05607,Ingeniería de Producción,1,4,3,4
ID_EST_05608,Ingeniería de Producción,5,1,3,3
ID_EST_05609,Ingeniería de Producción,3,4,1,5
ID_EST_05610,Ingeniería de Producción,1,3,2,3
ID_EST_05611,Ingeniería de Producción,4,3,5,3
ID_EST_05612,Ingeniería de Producción,5,4,3,3
ID_EST_05613,Ingeniería de Producción,2,1,3,4
ID_EST_05614,Ingeniería de Producción,1,2,5,5
ID_EST_05615,Ingeniería de Producción,2,5,3,5
ID_EST_05616,Ingeniería de Producción,5,5,5,1
ID_EST_05617,Ingeniería de Producción,1,3,4,5
ID_EST_05618,Ingeniería de Producción,2,1,1,5
ID_EST_05619,Ingeniería de Producción,1,5,1,1
ID_EST_05620,Ingeniería de Producción,3,2,1,2
ID_EST_05621,Ingeniería de Producción,1,5,1,5
ID_EST_05622,Ingeniería de Producción,3,5,3,5
ID_EST_05623,Ingeniería de Producción,2,5,2,4
ID_EST_05624,Ingeniería de Producción,5,3,2,3
ID_EST_05625,Ingeniería de Producción,2,3,1,5
ID_EST_05626,Ingeniería de Producción,3,3,1,3
ID_EST_05627,Ingeniería de Producción,5,5,3,5
ID_EST_05628,Ingeniería de Producción,4,3,5,1
ID_EST_05629,Ingeniería de Producción,4,1,4,3
ID_EST_05630,Ingeniería de Producción,2,2,3,2
ID_EST_05631,Ingeniería de Producción,5,1,5,5
ID_EST_05632,Ingeniería de Producción,5,5,3,5
ID_EST_05633,Ingeniería de Producción,4,2,5,2
ID_EST_05634,Ingeniería de Producción,3,4,1,3
ID_EST_05635,Ingeniería de Producción,4,1,3,3
ID_EST_05636,Ingeniería de Producción,5,5,2,1
ID_EST_05637,Ingeniería de Producción,5,2,3,5
ID_EST_05638,Ingeniería de Producción,3,1,3,5
ID_EST_05639,Ingeniería de Producción,3,1,4,5
ID_EST_05640,Ingeniería de Producción,5,3,5,5
ID_EST_05641,Ingeniería de Producción,3,4,2,3
ID_EST_05642,Ingeniería de Producción,5,5,4,3
ID_EST_05643,Ingeniería de Producción,3,5,5,5
ID_EST_05644,Ingeniería de Producción,3,4,2,4
ID_EST_05645,Ingeniería de Producción,3,5,3,2
ID_EST_05646,Ingeniería de Producción,3,3,5,5
ID_EST_05647,Ingeniería de Producción,3,4,2,1
ID_EST_05648,Ingeniería de Producción,5,4,4,1
ID_EST_05649,Ingeniería de Producción,5,4,1,3
ID_EST_05650,Ingeniería de Producción,1,2,4,5
ID_EST_05651,Ingeniería de Producción,2,5,4,4
ID_EST_05652,Ingeniería de Producción,1,2,5,1
ID_EST_05653,Ingeniería de Producción,4,3,2,3
ID_EST_05654,Ingeniería de Producción,4,2,4,3
ID_EST_05655,Ingeniería de Producción,3,3,4,4
ID_EST_05656,Ingeniería de Producción,3,1,5,5
ID_EST_05657,Ingeniería de Producción,2,5,4,1
ID_EST_05658,Ingeniería de Producción,2,3,1,2
ID_EST_05659,Ingeniería de Producción,1,5,2,5
ID_EST_05660,Ingeniería de Producción,2,1,3,2
ID_EST_05661,Ingeniería de Producción,3,4,5,3
ID_EST_05662,Ingeniería de Producción,2,4,1,3
ID_EST_05663,Ingeniería de Producción,4,2,5,3
ID_EST_05664,Ingeniería de Producción,2,4,5,3
ID_EST_05665,Ingeniería de Producción,3,3,2,1
ID_EST_05666,Ingeniería de Producción,3,5,5,4
ID_EST_05667,Ingeniería de Producción,4,1,1,1
ID_EST_05668,Ingeniería de Producción,1,5,4,1
ID_EST_05669,Ingeniería de Producción,1,3,3,1
ID_EST_05670,Ingeniería de Producción,4,5,1,1
ID_EST_05671,Ingeniería de Producción,2,5,1,4
ID_EST_05672,Ingeniería de Producción,5,4,4,1
ID_EST_05673,Ingeniería de Producción,2,4,5,2
ID_EST_05674,Ingeniería de Producción,5,3,2,4
ID_EST_05675,Ingeniería de Producción,4,3,1,2
ID_EST_05676,Ingeniería de Producción,2,5,3,1
ID_EST_05677,Ingeniería de Producción,3,5,1,1
ID_EST_05678,Ingeniería de Producción,2,3,1,3
ID_EST_05679,Ingeniería de Producción,1,4,4,4
ID_EST_05680,Ingeniería de Producción,1,3,3,4
ID_EST_05681,Ingeniería de Producción,4,4,4,5
ID_EST_05682,Ingeniería de Producción,3,3,4,4
ID_EST_05683,Ingeniería de Producción,4,4,5,2
ID_EST_05684,Ingeniería de Producción,2,5,1,3
ID_EST_05685,Ingeniería de Producción,5,4,2,1
ID_EST_05686,Ingeniería de Producción,3,4,4,2
ID_EST_05687,Ingeniería de Producción,5,4,3,4
ID_EST_05688,Ingeniería de Producción,1,2,5,2
ID_EST_05689,Ingeniería de Producción,3,1,2,5
ID_EST_05690,Ingeniería de Producción,4,1,2,5
ID_EST_05691,Ingeniería de Producción,3,1,1,1
ID_EST_05692,Ingeniería de Producción,2,3,2,1
ID_EST_05693,Ingeniería de Producción,5,1,1,5
ID_EST_05694,Ingeniería de Producción,3,3,1,3
ID_EST_05695,Ingeniería de Producción,1,1,1,4
ID_EST_05696,Ingeniería de Producción,1,4,3,4
ID_EST_05697,Ingeniería de Producción,5,4,3,2
ID_EST_05698,Ingeniería de Producción,1,2,3,5
ID_EST_05699,Ingeniería de Producción,4,1,2,3
ID_EST_05700,Ingeniería de Producción,2,3,1,2
ID_EST_05701,Ingeniería de Producción,3,5,4,2
ID_EST_05702,Ingeniería de Producción,2,4,1,4
ID_EST_05703,Ingeniería de Producción,3,4,5,5
ID_EST_05704,Ingeniería de Producción,5,2,1,3
ID_EST_05705,Ingeniería de Producción,4,5,2,2
ID_EST_05706,Ingeniería de Producción,3,1,4,1
ID_EST_05707,Ingeniería de Producción,3,2,3,4
ID_EST_05708,Ingeniería de Producción,3,4,2,1
ID_EST_05709,Ingeniería de Producción,1,2,3,4
ID_EST_05710,Ingeniería de Producción,1,2,3,2
ID_EST_05711,Ingeniería de Producción,5,3,2,3
ID_EST_05712,Ingeniería de Producción,4,3,4,3
ID_EST_05713,Ingeniería de Producción,1,3,5,4
ID_EST_05714,Ingeniería de Producción,3,4,1,3
ID_EST_05715,Ingeniería de Producción,5,4,1,4
ID_EST_05716,Ingeniería de Producción,3,5,3,3
ID_EST_05717,Ingeniería de Producción,4,3,4,4
ID_EST_05718,Ingeniería de Producción,1,3,5,2
ID_EST_05719,Ingeniería de Producción,2,1,4,2
ID_EST_05720,Ingeniería de Producción,2,5,2,3
ID_EST_05721,Ingeniería de Producción,2,1,4,5
ID_EST_05722,Ingeniería de Producción,5,5,3,2
ID_EST_05723,Ingeniería de Producción,4,4,5,3
ID_EST_05724,Ingeniería de Producción,5,4,3,1
ID_EST_05725,Ingeniería de Producción,3,2,1,4
ID_EST_05726,Ingeniería de Producción,3,2,2,1
ID_EST_05727,Ingeniería de Producción,3,1,1,4
ID_EST_05728,Ingeniería de Producción,5,5,4,4
ID_EST_05729,Ingeniería de Producción,5,3,1,1
ID_EST_05730,Ingeniería de Producción,2,4,1,4
ID_EST_05731,Ingeniería de Producción,2,3,2,1
ID_EST_05732,Ingeniería de Producción,3,3,5,5
ID_EST_05733,Ingeniería de Producción,2,4,1,2
ID_EST_05734,Ingeniería de Producción,3,5,5,2
ID_EST_05735,Ingeniería de Producción,1,3,4,2
ID_EST_05736,Ingeniería de Producción,4,5,3,1
ID_EST_05737,Ingeniería de Producción,5,4,5,1
ID_EST_05738,Ingeniería de Producción,1,1,1,4
ID_EST_05739,Ingeniería de Producción,4,3,4,3
ID_EST_05740,Ingeniería de Producción,3,1,5,4
ID_EST_05741,Ingeniería de Producción,2,3,2,1
ID_EST_05742,Ingeniería de Producción,2,3,3,4
ID_EST_05743,Ingeniería de Producción,3,1,4,5
ID_EST_05744,Ingeniería de Producción,4,2,5,5
ID_EST_05745,Ingeniería de Producción,3,4,3,1
ID_EST_05746,Ingeniería de Producción,3,3,2,5
ID_EST_05747,Ingeniería de Producción,2,3,4,1
ID_EST_05748,Ingeniería de Producción,4,3,2,2
ID_EST_05749,Ingeniería de Producción,5,4,3,5
ID_EST_05750,Ingeniería de Producción,2,5,4,4
ID_EST_05751,Ingeniería de Producción,1,3,5,5
ID_EST_05752,Ingeniería de Producción,5,5,1,5
ID_EST_05753,Ingeniería de Producción,2,5,1,3
ID_EST_05754,Ingeniería de Producción,5,2,3,4
ID_EST_05755,Ingeniería de Producción,1,4,4,5
ID_EST_05756,Ingeniería de Producción,3,2,1,5
ID_EST_05757,Ingeniería de Producción,2,2,2,5
ID_EST_05758,Ingeniería de Producción,4,4,2,4
ID_EST_05759,Ingeniería de Producción,3,5,1,1
ID_EST_05760,Ingeniería de Producción,5,1,2,2
ID_EST_05761,Ingeniería de Producción,4,3,4,4
ID_EST_05762,Ingeniería de Producción,4,3,2,4
ID_EST_05763,Ingeniería de Producción,2,5,4,2
ID_EST_05764,Ingeniería de Producción,2,5,5,2
ID_EST_05765,Ingeniería de Producción,3,4,3,4
ID_EST_05766,Ingeniería de Producción,2,4,2,2
ID_EST_05767,Ingeniería de Producción,2,2,2,4
ID_EST_05768,Ingeniería de Producción,2,3,3,5
ID_EST_05769,Ingeniería de Producción,3,1,3,2
ID_EST_05770,Ingeniería de Producción,4,2,3,2
ID_EST_05771,Ingeniería de Producción,5,1,2,5
ID_EST_05772,Ingeniería de Producción,4,1,1,4
ID_EST_05773,Ingeniería de Producción,4,1,2,2
ID_EST_05774,Ingeniería de Producción,1,1,4,5
ID_EST_05775,Ingeniería de Producción,5,3,2,4
ID_EST_05776,Ingeniería de Producción,3,5,4,5
ID_EST_05777,Ingeniería de Producción,3,4,5,5
ID_EST_05778,Ingeniería de Producción,5,3,5,5
ID_EST_05779,Ingeniería de Producción,3,5,5,5
ID_EST_05780,Ingeniería de Producción,5,2,3,3
ID_EST_05781,Ingeniería de Producción,3,4,2,1
ID_EST_05782,Ingeniería de Producción,2,1,4,4
